label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
996,26.3299,193.5737,166.4928,6.8260,1.23569,26.3299,193.5737,41.6232
997,79.0271,246.8487,167.5093,5.2024,1.58422,79.0271,246.8487,41.8773
998,34.2854,160.5839,145.3126,5.2792,1.07542,34.2854,160.5839,36.3282
999,51.2084,182.0439,232.0142,7.7440,1.08162,51.2084,182.0439,58.0036
1000,55.3169,170.9454,90.4665,7.4042,1.63927,55.3169,170.9454,22.6166
1001,79.8486,226.8028,106.3530,5.1972,0.96506,79.8486,226.8028,26.5883
1002,130.0530,132.0252,10.6954,8.4587,0.64560,130.0530,132.0252,2.6738
1003,34.3055,122.9229,70.7389,7.5484,0.77983,34.3055,122.9229,17.6847
1004,136.9305,11.0534,76.1146,6.5695,1.46279,136.9305,11.0534,19.0287
1005,23.5094,85.3619,85.8406,8.9584,1.00180,23.5094,85.3619,21.4602
1006,172.5257,67.2151,118.4263,6.5175,1.22645,172.5257,67.2151,29.6066
1007,85.5632,235.1853,242.5655,7.5795,1.49488,85.5632,235.1853,60.6414
1008,90.0416,57.0248,51.8765,5.4787,0.79859,90.0416,57.0248,12.9691
1009,246.9823,230.4329,25.4646,6.1145,1.57420,246.9823,230.4329,6.3662
1010,37.6128,183.5353,195.2896,5.7291,1.25521,37.6128,183.5353,48.8224
1011,196.2995,68.8460,14.2680,5.5097,0.47669,196.2995,68.8460,3.5670
1012,129.4223,86.8430,12.0141,8.3009,2.37592,129.4223,86.8430,3.0035
1013,199.3174,125.4911,42.6312,5.1413,0.74049,199.3174,125.4911,10.6578
1014,47.2944,34.6534,74.0607,6.4340,0.37044,47.2944,34.6534,18.5152
1015,58.5164,90.5430,122.7122,7.1980,0.53418,58.5164,90.5430,30.6780
1016,180.7747,39.0593,197.2192,6.4007,0.54193,180.7747,39.0593,49.3048
1017,9.8023,15.2360,55.3342,7.8627,1.03180,9.8023,15.2360,13.8335
1018,135.6336,15.8757,201.7097,5.2245,0.84848,135.6336,15.8757,50.4274
1019,182.7219,188.1827,129.6237,6.9718,0.81701,182.7219,188.1827,32.4059
1020,196.7664,161.6728,9.3930,6.3406,1.45037,196.7664,161.6728,2.3482
1021,101.9213,53.5080,151.1847,5.6643,1.22621,101.9213,53.5080,37.7962
1022,31.3595,242.0178,171.6199,5.3163,1.20880,31.3595,242.0178,42.9050
1023,215.0535,65.5869,150.8020,8.1923,1.27877,215.0535,65.5869,37.7005
1024,13.8643,197.1308,226.1092,7.1993,1.44727,13.8643,197.1308,56.5273
1025,101.6861,27.8139,163.4675,7.2720,0.28230,101.6861,27.8139,40.8669
1026,50.4071,174.3052,51.5650,7.9248,0.80359,50.4071,174.3052,12.8913
1027,139.2680,52.4627,219.4072,7.3899,0.27033,139.2680,52.4627,54.8518
1028,213.0926,151.1170,23.8234,6.5497,1.02187,213.0926,151.1170,5.9558
1029,29.5910,105.4711,104.8240,6.8919,0.99722,29.5910,105.4711,26.2060
1030,139.8103,217.4964,12.4801,7.5934,1.87258,139.8103,217.4964,3.1200
1031,96.1694,128.1746,157.2108,5.9385,2.03925,96.1694,128.1746,39.3027
1032,201.1443,236.3470,61.3217,8.8462,1.12938,201.1443,236.3470,15.3304
1033,23.2286,192.4159,197.4980,5.4687,0.74066,23.2286,192.4159,49.3745
1034,9.1847,156.2910,66.8131,7.6022,1.33789,9.1847,156.2910,16.7033
1035,78.8324,25.2657,13.9345,5.2261,0.72851,78.8324,25.2657,3.4836
1036,179.3218,157.6072,135.6894,8.6754,0.99916,179.3218,157.6072,33.9223
1037,75.8703,241.4747,16.5862,7.9943,1.80702,75.8703,241.4747,4.1466
1038,110.6894,232.4811,209.0305,6.4617,0.71558,110.6894,232.4811,52.2576
1039,241.6499,162.1877,217.7854,6.8564,1.62159,241.6499,162.1877,54.4464
1040,125.3290,14.1767,9.1335,5.9842,1.50146,125.3290,14.1767,2.2834
1041,190.5732,206.4129,13.6650,7.0960,0.56390,190.5732,206.4129,3.4162
1042,70.7366,105.7662,247.8558,5.2621,1.79380,70.7366,105.7662,61.9640
1043,29.0552,147.5370,229.0729,6.5719,1.52065,29.0552,147.5370,57.2682
1044,94.1915,151.0023,169.9897,7.4125,1.06306,94.1915,151.0023,42.4974
1045,59.5500,84.9869,167.5503,6.3883,0.63293,59.5500,84.9869,41.8876
1046,167.0171,137.9876,39.3408,6.6980,0.59719,167.0171,137.9876,9.8352
1047,60.7896,152.2104,118.7047,5.8905,0.72427,60.7896,152.2104,29.6762
1048,244.6802,95.4207,127.4378,6.5261,1.38480,244.6802,95.4207,31.8595
1049,112.0658,211.0220,45.1958,6.8981,0.56362,112.0658,211.0220,11.2990
1050,14.5381,174.7694,127.0407,7.3492,1.30019,14.5381,174.7694,31.7602
1051,62.3895,105.5139,85.5402,5.4302,0.47471,62.3895,105.5139,21.3851
1052,155.0184,37.5972,46.7306,6.5891,0.88476,155.0184,37.5972,11.6827
1053,225.7205,248.7630,124.9880,5.6407,1.06800,225.7205,248.7630,31.2470
1054,193.6258,16.6683,110.4825,6.9815,4.00000,193.6258,16.6683,27.6206
1055,103.9052,245.6661,189.6840,5.3993,0.43763,103.9052,245.6661,47.4210
1056,246.0553,193.2999,194.8683,8.3031,2.41865,246.0553,193.2999,48.7171
1057,196.6369,237.9689,79.1977,7.7331,1.09407,196.6369,237.9689,19.7994
1058,102.4139,111.3963,242.8060,8.6000,1.27980,102.4139,111.3963,60.7015
1059,120.7891,212.0884,225.0895,7.8578,1.07359,120.7891,212.0884,56.2724
1060,164.0213,32.1644,196.1336,8.7362,1.30583,164.0213,32.1644,49.0334
1061,66.5004,144.8701,10.6970,6.4736,0.91191,66.5004,144.8701,2.6743
1062,195.4630,129.7064,90.7005,5.0910,2.39272,195.4630,129.7064,22.6751
1063,125.8921,230.9938,122.7838,6.6755,0.76042,125.8921,230.9938,30.6959
1064,159.5845,212.1077,140.8900,5.0517,1.97258,159.5845,212.1077,35.2225
1065,186.4829,169.0812,143.7581,5.8447,0.67935,186.4829,169.0812,35.9395
1066,234.6617,67.8401,200.6128,6.3915,0.96449,234.6617,67.8401,50.1532
1067,55.6834,157.2657,141.6036,5.9424,0.52562,55.6834,157.2657,35.4009
1068,95.1169,243.5908,139.4971,5.3297,1.31392,95.1169,243.5908,34.8743
1069,150.1994,112.4846,67.2162,5.2930,2.37994,150.1994,112.4846,16.8041
1070,16.1058,130.6286,29.0143,7.5101,0.95465,16.1058,130.6286,7.2536
1071,130.1455,28.1292,203.6202,7.2950,0.88858,130.1455,28.1292,50.9050
1072,138.0351,161.6337,239.8321,6.0493,0.51234,138.0351,161.6337,59.9580
1073,170.1871,176.0122,134.0635,6.1002,0.87147,170.1871,176.0122,33.5159
1074,41.9404,11.4068,94.7735,5.4124,0.38455,41.9404,11.4068,23.6934
1075,20.4867,158.4468,165.2149,5.5607,0.57826,20.4867,158.4468,41.3037
1076,67.0983,202.4427,26.3571,7.2268,1.14576,67.0983,202.4427,6.5893
1077,60.9255,207.0703,203.4065,5.2541,2.20650,60.9255,207.0703,50.8516
1078,86.7566,134.6521,192.8290,8.4165,4.00000,86.7566,134.6521,48.2072
1079,151.2056,182.6436,47.1680,5.2840,0.70331,151.2056,182.6436,11.7920
1080,162.9590,13.1673,145.1942,6.2867,2.36595,162.9590,13.1673,36.2985
1081,223.8635,31.0895,216.2672,5.5841,1.15749,223.8635,31.0895,54.0668
1082,238.8925,246.0298,228.8969,7.9628,0.91325,238.8925,246.0298,57.2242
1083,75.5871,238.6115,229.4260,8.4830,1.29636,75.5871,238.6115,57.3565
1084,140.1060,99.4556,119.4632,5.2322,1.03785,140.1060,99.4556,29.8658
1085,44.5494,60.6992,23.2919,6.6990,1.06848,44.5494,60.6992,5.8230
1086,212.2330,8.2792,184.0011,5.3449,0.78270,212.2330,8.2792,46.0003
1087,25.3766,149.7737,12.5918,5.7049,0.43220,25.3766,149.7737,3.1480
1088,238.9430,223.1675,84.4971,5.5330,0.39607,238.9430,223.1675,21.1243
1089,153.3533,112.9838,188.8540,5.0807,1.47986,153.3533,112.9838,47.2135
1090,185.6760,77.2969,116.4584,5.1508,0.84703,185.6760,77.2969,29.1146
1091,97.3240,187.4618,181.9287,5.3402,0.69932,97.3240,187.4618,45.4822
1092,194.5429,33.9748,36.5069,7.1784,1.00512,194.5429,33.9748,9.1267
1093,65.6802,38.2226,17.9357,8.6118,1.61117,65.6802,38.2226,4.4839
1094,52.8580,154.3640,10.4800,5.1798,1.11429,52.8580,154.3640,2.6200
1095,241.7249,48.7178,12.7181,5.2219,0.67460,241.7249,48.7178,3.1795
1096,227.7711,127.0684,117.0531,5.1857,2.08710,227.7711,127.0684,29.2633
1097,208.2127,101.6035,98.8849,7.2123,2.57928,208.2127,101.6035,24.7212
1098,68.0677,176.3014,93.9758,5.1446,1.34546,68.0677,176.3014,23.4940
1099,32.3066,29.7058,166.6270,5.6332,1.79355,32.3066,29.7058,41.6568
1100,55.9849,93.5578,207.4742,5.9989,2.10681,55.9849,93.5578,51.8685
1101,33.6370,222.1817,56.9165,6.6515,1.97005,33.6370,222.1817,14.2291
1102,192.6756,177.8432,225.4878,6.0911,1.44551,192.6756,177.8432,56.3720
1103,197.3476,145.6891,81.6688,5.9174,1.43191,197.3476,145.6891,20.4172
1104,171.3014,122.3801,186.7272,6.9459,1.36588,171.3014,122.3801,46.6818
1105,162.3658,34.0642,178.5504,6.3468,0.51768,162.3658,34.0642,44.6376
1106,206.4679,202.2645,90.0699,8.8358,1.52262,206.4679,202.2645,22.5175
1107,77.7420,91.0045,96.5097,6.3395,0.44331,77.7420,91.0045,24.1274
1108,102.7034,244.3579,50.5823,5.6285,0.62079,102.7034,244.3579,12.6456
1109,233.6379,31.6856,160.7879,5.6468,2.18614,233.6379,31.6856,40.1970
1110,231.4287,45.8605,220.1523,5.5168,1.65555,231.4287,45.8605,55.0381
1111,249.4281,235.4304,224.4178,5.4421,2.44108,249.4281,235.4304,56.1044
1112,9.1254,14.3706,173.3593,7.8218,0.84959,9.1254,14.3706,43.3398
1113,134.0211,227.0241,82.1116,5.4225,0.50090,134.0211,227.0241,20.5279
1114,216.0942,166.3279,17.1863,7.5359,0.86566,216.0942,166.3279,4.2966
1115,42.8384,64.8214,240.2046,8.8817,1.06313,42.8384,64.8214,60.0512
1116,86.1532,236.1160,215.1717,6.1382,1.04853,86.1532,236.1160,53.7929
1117,97.4417,79.2192,86.0758,6.4380,1.97429,97.4417,79.2192,21.5189
1118,28.8073,37.5851,46.5023,5.8979,0.80512,28.8073,37.5851,11.6256
1119,9.8696,236.7475,37.1208,6.2081,1.23518,9.8696,236.7475,9.2802
1120,219.4414,33.2085,124.0497,6.5326,0.55257,219.4414,33.2085,31.0124
1121,128.9037,83.7835,222.0676,5.5868,1.31021,128.9037,83.7835,55.5169
1122,60.0911,173.2754,28.3145,5.7578,1.00187,60.0911,173.2754,7.0786
1123,59.2960,20.1951,19.1067,7.4384,0.63770,59.2960,20.1951,4.7767
1124,147.4189,91.0730,65.5006,5.3552,0.86806,147.4189,91.0730,16.3752
1125,236.6669,35.6600,80.7172,5.8772,0.89538,236.6669,35.6600,20.1793
1126,20.5039,176.4248,201.9076,5.0001,0.85036,20.5039,176.4248,50.4769
1127,63.4714,88.3918,82.5295,5.0134,2.89448,63.4714,88.3918,20.6324
1128,196.6504,242.0577,225.0255,8.7226,0.94264,196.6504,242.0577,56.2564
1129,121.5349,77.8272,197.8839,6.6974,0.86387,121.5349,77.8272,49.4710
1130,52.7298,39.8165,186.8868,6.4166,0.28409,52.7298,39.8165,46.7217
1131,19.0047,244.2410,169.1551,6.8765,0.58478,19.0047,244.2410,42.2888
1132,222.6636,222.9988,127.7622,5.7405,0.85398,222.6636,222.9988,31.9406
1133,80.6688,189.7574,212.0739,5.5031,0.66265,80.6688,189.7574,53.0185
1134,22.1613,167.9764,185.7712,6.3906,2.29108,22.1613,167.9764,46.4428
1135,12.9834,125.2137,145.6001,5.5284,0.90578,12.9834,125.2137,36.4000
1136,63.5650,53.1345,96.5079,5.0121,2.16640,63.5650,53.1345,24.1270
1137,52.0707,233.2056,153.4120,5.0305,1.03772,52.0707,233.2056,38.3530
1138,14.1960,234.8159,102.3942,8.9028,1.02259,14.1960,234.8159,25.5986
1139,169.5725,177.9990,205.1799,7.6373,0.94812,169.5725,177.9990,51.2950
1140,198.7747,112.2708,127.5262,5.8758,1.00228,198.7747,112.2708,31.8816
1141,182.6826,194.7611,143.8512,5.9780,2.80465,182.6826,194.7611,35.9628
1142,13.6684,203.7929,190.9815,7.4572,0.24864,13.6684,203.7929,47.7454
1143,160.6981,152.5140,41.8158,6.2329,0.30091,160.6981,152.5140,10.4540
1144,196.3626,169.6556,163.6771,5.8039,0.72188,196.3626,169.6556,40.9193
1145,82.3491,239.6928,121.1605,7.0730,1.00875,82.3491,239.6928,30.2901
1146,109.5234,70.7853,156.2697,5.7512,1.51295,109.5234,70.7853,39.0674
1147,79.4438,247.1249,63.3900,6.9775,1.32824,79.4438,247.1249,15.8475
1148,122.1457,223.5813,198.1414,6.0994,0.79410,122.1457,223.5813,49.5353
1149,96.9897,195.9355,134.5677,5.7905,1.84306,96.9897,195.9355,33.6419
1150,100.4700,56.7779,120.4002,8.4486,1.85543,100.4700,56.7779,30.1000
1151,55.1144,223.2846,242.0468,6.7351,1.11676,55.1144,223.2846,60.5117
1152,200.0397,163.4945,69.8892,5.2070,1.78175,200.0397,163.4945,17.4723
1153,69.0427,116.0627,235.5301,7.5455,1.17773,69.0427,116.0627,58.8825
1154,228.9111,48.9403,22.4417,6.6297,0.71399,228.9111,48.9403,5.6104
1155,46.2927,91.8650,173.2487,7.8683,1.51997,46.2927,91.8650,43.3122
1156,46.3937,193.5616,66.2989,6.8937,1.06862,46.3937,193.5616,16.5747
1157,49.6791,207.7296,85.8261,6.7225,1.00080,49.6791,207.7296,21.4565
1158,182.4434,114.5432,204.6571,5.9256,2.42001,182.4434,114.5432,51.1643
1159,245.3613,194.2525,61.9940,7.8073,0.22981,245.3613,194.2525,15.4985
1160,206.6109,217.4965,123.3211,7.1222,0.42715,206.6109,217.4965,30.8303
1161,194.9449,33.8200,120.6855,5.8980,0.49054,194.9449,33.8200,30.1714
1162,155.8204,78.4525,129.8497,5.7039,0.80416,155.8204,78.4525,32.4624
1163,127.2366,208.4822,109.9584,7.0660,0.85833,127.2366,208.4822,27.4896
1164,163.1173,119.7446,210.3912,5.7155,0.40479,163.1173,119.7446,52.5978
1165,231.2045,224.1607,52.4313,6.9400,0.55372,231.2045,224.1607,13.1078
1166,67.3765,110.9826,200.6688,6.1765,0.59660,67.3765,110.9826,50.1672
1167,70.4822,68.1965,244.9676,7.4877,4.00000,70.4822,68.1965,61.2419
1168,234.1921,204.7309,133.5982,5.7017,2.94776,234.1921,204.7309,33.3995
1169,44.5051,141.9743,53.1613,8.8751,0.78110,44.5051,141.9743,13.2903
1170,234.3140,216.9571,31.8151,6.2257,0.80400,234.3140,216.9571,7.9538
1171,77.9734,78.4893,63.1621,7.3380,0.50182,77.9734,78.4893,15.7905
1172,50.9523,110.9878,75.0140,5.4173,0.31826,50.9523,110.9878,18.7535
1173,169.6907,126.3306,102.0079,7.7454,0.93227,169.6907,126.3306,25.5020
1174,133.0868,212.7378,98.3081,5.9191,0.54952,133.0868,212.7378,24.5770
1175,14.4606,33.8151,47.5542,8.0448,0.95036,14.4606,33.8151,11.8885
1176,200.3901,8.7165,134.4585,7.4683,0.38285,200.3901,8.7165,33.6146
1177,179.8637,96.6699,79.2046,7.6115,0.63306,179.8637,96.6699,19.8011
1178,121.9469,117.2641,231.4360,8.7170,1.09327,121.9469,117.2641,57.8590
1179,131.2166,235.9207,152.9968,5.5282,1.24574,131.2166,235.9207,38.2492
1180,35.4638,248.8401,69.8453,5.8866,1.28465,35.4638,248.8401,17.4613
1181,153.8587,178.9354,142.4275,8.5842,0.45281,153.8587,178.9354,35.6069
1182,220.4189,242.1765,187.0067,5.1640,1.66998,220.4189,242.1765,46.7517
1183,202.7048,163.8458,88.8282,5.4797,0.61870,202.7048,163.8458,22.2071
1184,62.7314,188.6770,165.7281,7.0802,1.46187,62.7314,188.6770,41.4320
1185,140.6223,65.1434,170.6196,7.3572,0.99364,140.6223,65.1434,42.6549
1186,180.4726,13.3739,41.4958,6.1698,0.43787,180.4726,13.3739,10.3739
1187,156.2301,194.5352,82.4198,5.5142,0.82719,156.2301,194.5352,20.6050
1188,44.2702,28.6008,222.2328,5.3189,1.24510,44.2702,28.6008,55.5582
1189,125.0167,72.3950,142.6237,6.4148,1.44452,125.0167,72.3950,35.6559
1190,138.3622,77.4868,24.2015,8.5137,0.91889,138.3622,77.4868,6.0504
1191,236.4086,210.3640,193.0027,8.9502,2.50695,236.4086,210.3640,48.2507
1192,70.4899,217.8724,10.8994,7.3102,1.83035,70.4899,217.8724,2.7248
1193,32.1266,60.6388,91.2977,5.7033,0.85728,32.1266,60.6388,22.8244
1194,33.2321,16.1915,66.5074,6.6601,1.56843,33.2321,16.1915,16.6268
1195,118.9004,44.8351,132.5543,5.5866,3.19081,118.9004,44.8351,33.1386
1196,50.3188,199.1564,159.1186,8.6933,3.24233,50.3188,199.1564,39.7797
1197,217.2764,171.2522,209.4319,6.7118,0.47864,217.2764,171.2522,52.3580
1198,47.8502,49.6338,155.3730,7.2909,0.57354,47.8502,49.6338,38.8432
1199,44.3875,25.0954,205.5114,5.7518,2.43745,44.3875,25.0954,51.3778
1200,203.6861,234.0632,181.2016,7.0362,0.52995,203.6861,234.0632,45.3004
1201,40.8675,17.8583,180.3695,8.5461,0.45225,40.8675,17.8583,45.0924
1202,71.8498,19.3297,75.0619,6.0953,0.74698,71.8498,19.3297,18.7655
1203,208.8747,238.3318,96.1958,7.1728,1.28677,208.8747,238.3318,24.0490
1204,188.7371,11.5361,60.5988,5.3534,0.94041,188.7371,11.5361,15.1497
1205,224.9786,7.5032,126.2322,5.2130,0.67683,224.9786,7.5032,31.5580
1206,111.8776,94.1925,203.2210,7.9374,0.66729,111.8776,94.1925,50.8052
1207,19.4477,12.2682,43.5278,5.3268,0.65220,19.4477,12.2682,10.8819
1208,198.7064,209.9504,157.3584,8.4286,0.58996,198.7064,209.9504,39.3396
1209,124.8518,8.0872,214.9262,6.2069,3.93134,124.8518,8.0872,53.7315
1210,72.7561,248.1815,148.3853,6.2236,1.19543,72.7561,248.1815,37.0963
1211,71.0189,92.3318,246.1202,5.4922,1.70243,71.0189,92.3318,61.5301
1212,215.9057,10.0407,225.0548,5.2198,0.74569,215.9057,10.0407,56.2637
1213,110.4297,212.5103,94.6798,5.1983,0.89443,110.4297,212.5103,23.6699
1214,167.8217,141.3961,126.7527,5.8762,0.65173,167.8217,141.3961,31.6882
1215,70.2802,247.9322,52.7270,5.5102,0.20372,70.2802,247.9322,13.1818
1216,25.3280,133.5468,62.3459,5.0150,0.43744,25.3280,133.5468,15.5865
1217,126.9301,169.9498,205.7400,6.3819,0.33744,126.9301,169.9498,51.4350
1218,57.7505,243.5897,84.5494,6.2048,0.25927,57.7505,243.5897,21.1373
1219,124.8466,130.6544,194.3921,5.5658,0.48811,124.8466,130.6544,48.5980
1220,104.9069,154.4812,149.9524,5.3060,2.21438,104.9069,154.4812,37.4881
1221,148.1181,91.5402,88.9320,5.7258,0.97369,148.1181,91.5402,22.2330
1222,80.1929,100.9982,181.2364,6.6690,2.16916,80.1929,100.9982,45.3091
1223,58.1597,128.7677,37.2375,8.1257,1.27965,58.1597,128.7677,9.3094
1224,116.7021,174.8834,176.7595,5.2084,1.59925,116.7021,174.8834,44.1899
1225,246.6447,77.5825,107.1021,6.6979,0.58243,246.6447,77.5825,26.7755
1226,79.6982,147.5938,110.9738,6.3861,1.36940,79.6982,147.5938,27.7434
1227,149.9463,189.9772,9.1614,5.2732,1.54841,149.9463,189.9772,2.2903
1228,94.6281,236.2194,18.1848,6.3820,0.70752,94.6281,236.2194,4.5462
1229,146.6565,175.7781,161.2629,7.1203,1.39895,146.6565,175.7781,40.3157
1230,160.1647,84.6742,194.5623,5.0326,1.40454,160.1647,84.6742,48.6406
1231,47.5473,77.3223,191.6557,6.3615,0.71912,47.5473,77.3223,47.9139
1232,124.7420,180.9515,161.9368,8.9920,0.50984,124.7420,180.9515,40.4842
1233,120.7600,51.0633,66.7449,6.1430,0.49141,120.7600,51.0633,16.6862
1234,37.2010,57.5734,147.5195,5.3594,1.05327,37.2010,57.5734,36.8799
1235,71.9559,214.8368,134.0473,6.7648,1.21678,71.9559,214.8368,33.5118
1236,156.0580,135.6989,236.2802,7.1830,0.62156,156.0580,135.6989,59.0701
1237,130.6314,97.9607,199.3330,5.0134,1.01608,130.6314,97.9607,49.8333
1238,17.9905,157.2936,150.3314,5.1556,1.40821,17.9905,157.2936,37.5828
1239,124.7105,43.4622,152.1131,5.0463,1.44906,124.7105,43.4622,38.0283
1240,99.7446,237.3312,31.5104,6.0232,2.53737,99.7446,237.3312,7.8776
1241,222.1252,212.0189,228.4470,7.4268,2.15155,222.1252,212.0189,57.1118
1242,243.3364,114.0535,185.6456,7.6703,0.54839,243.3364,114.0535,46.4114
1243,196.4751,150.7920,42.5479,8.3335,2.74602,196.4751,150.7920,10.6370
1244,213.3585,114.3326,27.6736,6.7529,0.72718,213.3585,114.3326,6.9184
1245,189.5622,66.3696,68.1343,5.7119,1.87184,189.5622,66.3696,17.0336
1246,116.2009,54.3902,50.2098,5.9335,1.04164,116.2009,54.3902,12.5524
1247,237.4570,20.5153,222.6153,6.8293,0.78091,237.4570,20.5153,55.6538
1248,101.4885,19.3928,249.5072,5.2417,0.33803,101.4885,19.3928,62.3768
1249,148.0706,61.2181,75.1667,8.6576,0.90218,148.0706,61.2181,18.7917
1250,85.3957,12.9221,165.5645,6.7982,0.39234,85.3957,12.9221,41.3911
1251,83.9085,217.2919,129.3430,5.6138,1.78672,83.9085,217.2919,32.3357
1252,229.6992,141.8953,93.9035,6.7554,2.48451,229.6992,141.8953,23.4759
1253,48.2323,239.7188,28.4468,6.7442,0.61993,48.2323,239.7188,7.1117
1254,141.7929,248.5941,110.9161,5.1725,1.19863,141.7929,248.5941,27.7290
1255,216.8656,154.5325,41.9766,5.4629,0.64711,216.8656,154.5325,10.4941
1256,175.2668,33.2658,81.4080,7.5809,0.68585,175.2668,33.2658,20.3520
1257,116.9388,110.7907,185.1433,5.0694,1.59153,116.9388,110.7907,46.2858
1258,159.9088,81.0918,99.3455,5.6685,0.97714,159.9088,81.0918,24.8364
1259,105.8073,194.3135,54.2122,5.2265,2.83996,105.8073,194.3135,13.5530
1260,235.9516,87.8942,113.4840,7.2198,0.74876,235.9516,87.8942,28.3710
1261,10.5671,49.4581,43.0750,6.5600,1.82139,10.5671,49.4581,10.7687
1262,158.5133,225.0100,132.6971,8.0057,1.06019,158.5133,225.0100,33.1743
1263,200.0179,20.0374,170.4159,5.5933,1.61199,200.0179,20.0374,42.6040
1264,10.0314,130.3755,219.0259,5.8904,0.76468,10.0314,130.3755,54.7565
1265,82.1449,192.2408,107.8974,5.0169,0.97070,82.1449,192.2408,26.9743
1266,55.4582,41.5134,43.7931,5.1609,0.93305,55.4582,41.5134,10.9483
1267,149.3020,41.6121,60.9796,5.7225,0.60554,149.3020,41.6121,15.2449
1268,230.0628,247.6452,19.5194,5.9530,1.48773,230.0628,247.6452,4.8799
1269,194.3757,69.7979,195.1485,8.4710,1.47720,194.3757,69.7979,48.7871
1270,23.7274,97.8523,60.6476,5.2180,1.42780,23.7274,97.8523,15.1619
1271,171.8647,195.2637,227.3074,7.3669,2.51477,171.8647,195.2637,56.8268
1272,164.7012,222.8955,249.3445,5.1165,2.38597,164.7012,222.8955,62.3361
1273,178.7459,128.9294,32.7264,8.8970,0.79854,178.7459,128.9294,8.1816
1274,168.5333,153.6600,203.2531,5.6520,1.25086,168.5333,153.6600,50.8133
1275,77.6024,36.7820,67.8997,8.1145,0.68787,77.6024,36.7820,16.9749
1276,51.6473,113.0744,218.8724,7.6141,1.01411,51.6473,113.0744,54.7181
1277,63.3058,60.0887,184.8726,6.5633,0.69778,63.3058,60.0887,46.2182
1278,9.7904,57.8068,70.2645,7.7297,2.64334,9.7904,57.8068,17.5661
1279,82.0895,236.9362,77.7094,6.8852,1.24386,82.0895,236.9362,19.4274
1280,108.7595,92.0806,246.7997,5.7820,0.87738,108.7595,92.0806,61.6999
1281,21.7069,120.8227,129.0305,6.3171,2.04658,21.7069,120.8227,32.2576
1282,159.8750,187.6141,238.1415,6.4635,0.27189,159.8750,187.6141,59.5354
1283,163.6798,102.1726,185.2265,6.6894,0.29866,163.6798,102.1726,46.3066
1284,171.5945,55.7574,39.3986,8.3921,1.61204,171.5945,55.7574,9.8496
1285,132.7975,73.8422,75.7630,7.3353,1.03695,132.7975,73.8422,18.9407
1286,85.7297,75.5908,107.6825,7.0656,1.16215,85.7297,75.5908,26.9206
1287,141.9642,176.6634,55.4041,6.3011,0.45120,141.9642,176.6634,13.8510
1288,82.0384,51.8999,30.8924,7.4279,0.98616,82.0384,51.8999,7.7231
1289,64.2925,145.3848,242.4635,7.6226,3.32712,64.2925,145.3848,60.6159
1290,103.7701,64.3781,79.2009,7.9324,1.63971,103.7701,64.3781,19.8002
1291,231.8778,32.3282,66.7962,7.5961,1.10719,231.8778,32.3282,16.6990
1292,91.0416,178.8568,218.4961,8.7795,0.76841,91.0416,178.8568,54.6240
1293,56.5780,147.6433,211.4235,5.6831,0.78919,56.5780,147.6433,52.8559
1294,213.3933,89.8205,105.1785,5.3158,0.27873,213.3933,89.8205,26.2946
1295,227.2823,38.9176,145.9210,6.3594,1.16717,227.2823,38.9176,36.4803
1296,110.7450,180.5534,117.9093,7.2581,1.66078,110.7450,180.5534,29.4773
1297,32.6300,85.7120,152.9948,5.5130,0.38854,32.6300,85.7120,38.2487
1298,120.4487,18.8537,86.6822,5.1131,0.67243,120.4487,18.8537,21.6706
1299,120.4639,193.1186,30.5035,5.0623,0.49933,120.4639,193.1186,7.6259
1300,178.7576,195.4870,195.1390,6.3436,0.56034,178.7576,195.4870,48.7847
1301,165.2215,42.8939,126.8923,6.0778,1.03261,165.2215,42.8939,31.7231
1302,53.2416,160.1404,219.3363,5.0105,0.28632,53.2416,160.1404,54.8341
1303,33.2205,43.6571,160.4149,7.6206,1.44565,33.2205,43.6571,40.1037
1304,57.0741,96.7518,237.5826,6.0623,1.57194,57.0741,96.7518,59.3956
1305,97.3226,131.7742,18.5562,5.5388,0.86014,97.3226,131.7742,4.6390
1306,128.2832,248.0091,144.1071,6.1533,0.22573,128.2832,248.0091,36.0268
1307,232.6643,159.6161,16.1940,5.9850,0.54999,232.6643,159.6161,4.0485
1308,225.4163,35.3089,12.5945,5.6876,2.09539,225.4163,35.3089,3.1486
1309,177.9357,206.6426,74.5611,6.8118,0.18885,177.9357,206.6426,18.6403
1310,158.3390,149.9210,72.1478,5.4764,0.81179,158.3390,149.9210,18.0369
1311,76.6467,159.7785,141.4281,8.3531,0.49263,76.6467,159.7785,35.3570
1312,160.7570,21.1220,25.1173,5.3919,1.62051,160.7570,21.1220,6.2793
1313,101.6328,40.0053,66.3069,8.3743,0.66693,101.6328,40.0053,16.5767
1314,240.6107,211.1108,43.6584,6.6262,1.27427,240.6107,211.1108,10.9146
1315,197.7818,192.0786,125.3331,7.4550,1.40393,197.7818,192.0786,31.3333
1316,147.9058,56.9005,22.2762,7.9273,3.00938,147.9058,56.9005,5.5691
1317,22.4080,102.6936,207.2743,6.4780,0.88536,22.4080,102.6936,51.8186
1318,63.1555,49.8343,173.8293,6.0427,1.25311,63.1555,49.8343,43.4573
1319,157.5318,154.3525,241.6348,8.1148,0.41023,157.5318,154.3525,60.4087
